datetime,ema_5,ema_15,CE_delta,CE_delta,PE_delta,PE_delta,CE_gamma,CE_gamma,PE_gamma,PE_gamma,CE_theta,CE_theta,PE_theta,PE_theta,CE_vega,CE_vega,PE_vega,PE_vega,avg_iv,iv_spread,pcr_oi,pcr_volume,futures_basis,spot_returns,futures_returns,delta_neutral_ratio
2025-11-24,25945.842908525505,25965.230109429584,,0.6184404090931975,,-0.38155959090680247,,0.000216073734671578,,0.000216073734671578,,-6.051863649719368,,-1.512198259478541,,51.80068932684046,,51.80068932684046,17.39233500051745,2.9825116846596735,0.9849830282458479,0.9945000982125319,0.0003044317975022172,0.0,0.0,
2025-11-24,25950.39527235034,25964.513845750887,,0.5812423333205413,,-0.4187576666794587,,0.00011617242279875283,,0.00011617242279875283,,-8.974356272334937,,-4.4346908820941096,,53.07962810847314,,53.07962810847314,17.39233500051745,2.9825116846596735,0.9849830282458479,0.9945000982125319,0.0003044317975022172,0.0,0.0,
2025-11-24,25953.430181566895,25963.887115032026,,0.5914074374632308,,-0.40859256253676923,,0.0001489722401649512,,0.0001489722401649512,,-7.5697199954709085,,-3.0300546052300805,,52.77837455053253,,52.77837455053253,17.39233500051745,2.9825116846596735,0.9849830282458479,0.9945000982125319,0.0003044317975022172,0.0,0.0,
2025-11-24,25955.45345437793,25963.338725653022,,0.5801449093680684,,-0.4198550906319316,,0.00011176364729110504,,0.00011176364729110504,,-9.226811762692135,,-4.6871463724513065,,53.10999831841557,,53.10999831841557,17.39233500051745,2.9825116846596735,0.9849830282458479,0.9945000982125319,0.0003044317975022172,0.0,0.0,
2025-11-24,25956.802302918622,25962.858884946396,,0.5926003425785579,,-0.40739965742144213,,0.00015233394945688894,,0.00015233394945688894,,-7.460515648929884,,-2.9208502586890575,,52.74065578146055,,52.74065578146055,17.39233500051745,2.9825116846596735,0.9849830282458479,0.9945000982125319,0.0003044317975022172,0.0,0.0,
2025-11-24,25957.701535279084,25962.439024328098,,0.6370635245212499,,-0.3629364754787501,,0.0002563946214818915,,0.0002563946214818915,,-5.539834258959506,,-1.0001688687186796,,50.9759106928418,,50.9759106928418,17.39233500051745,2.9825116846596735,0.9849830282458479,0.9945000982125319,0.0003044317975022172,0.0,0.0,
2025-11-24,25958.301023519394,25962.071646287084,,0.5957120636748803,,-0.4042879363251197,,0.00016083506091396746,,0.00016083506091396746,,-7.205272961789854,,-2.6656075715490264,,52.6399200133922,,52.6399200133922,17.39233500051745,2.9825116846596735,0.9849830282458479,0.9945000982125319,0.0003044317975022172,0.0,0.0,
2025-11-21,25994.917349012932,25975.3314405012,,0.579240000014791,,-0.4207599999852089,,0.00010313600944643804,,0.00010313600944643804,,-9.791005698009618,,-5.2338464141647805,,53.35711416353826,,53.35711416353826,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.004185365665748675,0.0030968921189789,
2025-11-21,26019.32823267529,25986.933760438547,,0.6393453160303355,,-0.3606546839696645,,0.00025496831715713286,,0.00025496831715713286,,-5.5647628415666786,,-1.0076035577218407,,51.079152566712125,,51.079152566712125,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-21,26035.60215511686,25997.085790383728,,0.6328211405345534,,-0.3671788594654466,,0.0002415910863182494,,0.0002415910863182494,,-5.715869316853632,,-1.1587100330087947,,51.38895523535389,,51.38895523535389,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-21,26046.451436744574,26005.968816585762,,0.5822349772543713,,-0.41776502274562866,,0.00011561343109988686,,0.00011561343109988686,,-9.013045201789492,,-4.455885917944654,,53.27383794104402,,53.27383794104402,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-21,26053.684291163052,26013.741464512543,,0.5996758485814071,,-0.40032415141859296,,0.0001666493533244531,,0.0001666493533244531,,-7.054795940296794,,-2.497636656451956,,52.72644074380914,,52.72644074380914,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-21,26058.506194108704,26020.542531448475,,0.6169599224565375,,-0.3830400775434625,,0.00020747523924228973,,0.00020747523924228973,,-6.198272571549559,,-1.6411132877047208,,52.07798466389226,,52.07798466389226,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-21,26061.72079607247,26026.493465017415,,0.5815989252463959,,-0.41840107475360405,,0.00011319509823480109,,0.00011319509823480109,,-9.150380004378631,,-4.593220720533791,,53.291785561563884,,53.291785561563884,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-21,26063.86386404832,26031.700531890237,,0.5899133549329114,,-0.41008664506708853,,0.0001404027542428044,,0.0001404027542428044,,-7.880566196757657,,-3.3234069129128194,,53.04600575881799,,53.04600575881799,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-21,26065.292576032218,26036.256715403957,,0.6106294838869396,,-0.3893705161130604,,0.00019308015522730796,,0.00019308015522730796,,-6.456907906015668,,-1.8997486221708308,,52.327809510975,,52.327809510975,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-21,26066.24505068815,26040.24337597846,,0.6454356910736647,,-0.3545643089263352,,0.00026715681852193854,,0.00026715681852193854,,-5.441616682371671,,-0.8844573985268332,,50.77594922802674,,50.77594922802674,17.55458156481252,3.3113644976133525,1.0831671569692063,0.7413712686567164,-0.0007798350619399577,0.0,0.0,
2025-11-20,26108.213367125438,26059.231703981153,,0.5757291292980857,,-0.42427087070191427,,9.786650200745371e-05,,9.786650200745371e-05,,-10.201453798967943,,-5.618053674717089,,53.70500284891254,,53.70500284891254,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0047567625627442656,0.0050742541011721265,
2025-11-20,26136.192244750295,26075.84649098351,,0.6179978593068832,,-0.38200214069311683,,0.0002224540272845739,,0.0002224540272845739,,-5.98599618413951,,-1.402596059888656,,52.28317951934716,,52.28317951934716,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-20,26154.84482983353,26090.38442961057,,0.5836232062532482,,-0.4163767937467518,,0.0001314544100375624,,0.0001314544100375624,,-8.259946743855156,,-3.676546619604302,,53.487397201374996,,53.487397201374996,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-20,26167.27988655569,26103.10512590925,,0.5812737542832592,,-0.4187262457167408,,0.00012319086337110583,,0.00012319086337110583,,-8.638731038791974,,-4.055330914541121,,53.55444613821111,,53.55444613821111,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-20,26175.569924370462,26114.23573517059,,0.5830680894655778,,-0.41693191053442225,,0.000129565543569116,,0.000129565543569116,,-8.342210134485343,,-3.758810010234488,,53.503414105823275,,53.503414105823275,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-20,26181.096616246978,26123.975018274265,,0.5898694608028516,,-0.41013053919714837,,0.0001509358752240702,,0.0001509358752240702,,-7.533686262592239,,-2.950286138341384,,53.299700631580926,,53.299700631580926,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-20,26184.781077497988,26132.49689098998,,0.6043304428341024,,-0.3956695571658976,,0.00018967815781116632,,0.00018967815781116632,,-6.543474665015806,,-1.960074540764951,,52.81226868245948,,52.81226868245948,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-20,26187.23738499866,26139.953529616232,,0.5765932187794216,,-0.42340678122057834,,0.00010296706181465922,,0.00010296706181465922,,-9.824751825263835,,-5.24135170101298,,53.6822481484411,,53.6822481484411,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-20,26188.874923332445,26146.478088414202,,0.5766984089500857,,-0.4233015910499142,,0.00010353324889070396,,0.00010353324889070396,,-9.785221337800165,,-5.20182121354931,,53.679460251978206,,53.679460251978206,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-20,26189.966615554968,26152.187077362425,,0.581871212421755,,-0.418128787578245,,0.00012536431144770783,,0.00012536431144770783,,-8.534200583957745,,-3.9508004597068913,,53.537579583972565,,53.537579583972565,22.00970991039152,2.066517169600033,0.5922397196031002,1.013276876704464,-0.0004640930244489873,0.0,0.0,
2025-11-19,26144.194410369983,26139.74494269212,,0.5801976704180858,,-0.4198023295819142,,0.00011481475527667172,,0.00011481475527667172,,-9.0616332260493,,-4.504473942204463,,53.29911621924,,53.29911621924,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,-0.0053260232550592645,-0.004567208670772205,
2025-11-19,26113.679606913323,26128.858074855605,,0.6133296947851984,,-0.3866703052148016,,0.0002071566592270399,,0.0002071566592270399,,-6.205815591433509,,-1.6486563075886707,,52.191944379607136,,52.191944379607136,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-19,26093.336404608886,26119.332065498653,,0.6343523239576241,,-0.3656476760423759,,0.00025388007721255693,,0.00025388007721255693,,-5.578263427754192,,-1.0211041439093547,,51.28712154750382,,51.28712154750382,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-19,26079.77426973926,26110.99680731132,,0.5807138003684865,,-0.41928619963151353,,0.00011686359550577452,,0.00011686359550577452,,-8.948103691976554,,-4.390944408131715,,53.284824388277414,,53.284824388277414,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-19,26070.732846492843,26103.703456397405,,0.6167634377954005,,-0.38323656220459945,,0.00021510797598497293,,0.00021510797598497293,,-6.078174078329217,,-1.5210147944843784,,52.05498375695392,,52.05498375695392,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-19,26064.70523099523,26097.32177434773,,0.5799765988850604,,-0.42002340111493963,,0.00011391586306304461,,0.00011391586306304461,,-9.112739431373836,,-4.555580147528998,,53.30520934084568,,53.30520934084568,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-19,26060.68682066349,26091.73780255426,,0.6232644536345379,,-0.37673554636546214,,0.00022979089316965906,,0.00022979089316965906,,-5.8672769822922595,,-1.3101176984474217,,51.78413431639724,,51.78413431639724,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-19,26058.00788044233,26086.851827234976,,0.5851978630545981,,-0.4148021369454019,,0.000132688125229201,,0.000132688125229201,,-8.190404579390476,,-3.6332452955456396,,53.15674394609505,,53.15674394609505,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-19,26056.221920294887,26082.576598830605,,0.5902758240099718,,-0.4097241759900282,,0.00014821288028398473,,0.00014821288028398473,,-7.606486263771008,,-3.04932697992617,,53.003205643353404,,53.003205643353404,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-19,26055.031280196596,26078.835773976778,,0.6028179599511813,,-0.39718204004881874,,0.00018175955740831767,,0.00018175955740831767,,-6.693271664186943,,-2.1361123803421043,,52.58515279747202,,52.58515279747202,18.05239701506425,-4.028554538415154,0.6675522308995032,0.9383681161443429,0.0002984306179345366,0.0,0.0,
2025-11-18,26006.70418679773,26057.73755222968,,0.6116951797800149,,-0.38830482021998514,,0.00020066953115028006,,0.00020066953115028006,,-6.301193698609553,,-1.7702752551707304,,51.96964027845174,,51.96964027845174,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,-0.0054735314833617155,-0.00520429140773182,
2025-11-18,25974.486124531824,26039.27660820097,,0.5847915527286646,,-0.4152084472713355,,0.000128807076922037,,0.000128807076922037,,-8.342196834991045,,-3.811278391552223,,52.87761890837951,,52.87761890837951,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
2025-11-18,25953.00741635455,26023.123282175846,,0.5802728409110904,,-0.41972715908890956,,0.00011224091916858927,,0.00011224091916858927,,-9.193415935939084,,-4.662497492500263,,53.005317474044595,,53.005317474044595,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
2025-11-18,25938.6882775697,26008.98912190386,,0.6378528059930112,,-0.3621471940069888,,0.0002581876064607463,,0.0002581876064607463,,-5.515562520483529,,-0.984644077044707,,50.841163451164704,,50.841163451164704,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
2025-11-18,25929.14218504647,25996.621731665877,,0.5808148745640044,,-0.4191851254359956,,0.00011444827861562832,,0.00011444827861562832,,-9.065651867742869,,-4.534733424304046,,52.99037393633479,,52.99037393633479,18.051110260222835,0.9678560859349226,1.372692102035039,0.9974927289138502,0.000569233289997843,0.0,0.0,
