datetime,open,high,low,close,volume,ema_5,ema_15,ema_gap,returns,volatility,candle_range,candle_body,hour,minute,day_of_week,returns_lag_1,returns_lag_3,ema_gap_lag_1,regime,signal,position,strategy_returns,equity_curve,trade_pnl,z_score
2015-02-10 11:20:00,8631.35,8632.7,8620.5,8631.25,0,8610.044455849496,8596.093149027009,13.951306822487824,0.0035695391573795,0.0012842552192726,12.200000000000728,0.1000000000003638,11,20,1,-0.000511333592874,-0.00043617837951,8.370942029090656,1,0,-1.0,-0.0035695391573795,1.0063484699757834,-0.0035695391573795,-3.2384076855380304
2015-02-11 09:20:00,8611.35,8619.95,8606.15,8614.25,0,8584.446588259598,8563.092421372414,21.354166887183965,0.0041264272017811,0.0019322990290891,13.800000000001091,2.899999999999636,9,20,2,0.0005598287856964,0.0014440559849397,13.760686535208151,1,0,-1.0,-0.0041264272017811,1.0108921678554124,-0.0041264272017811,-3.742956413923715
2015-02-12 15:10:00,8714.75,8725.95,8712.25,8721.95,0,8694.917782037755,8670.505944731845,24.41183730591001,0.0037690466326014,0.0010718288636022,13.700000000000728,7.200000000000728,15,10,3,0.0008811790521279,-0.0008114313995178,18.244879077381484,1,0,1.0,0.0037690466326014,1.0300632252912696,0.0037690466326014,3.410458573501165
2015-02-19 09:20:00,8892.5,8901.4,8887.85,8900.15,0,8877.99191825007,8873.495183510528,4.496734739543172,0.003936719212656,0.0011848414632988,13.549999999999272,7.649999999999636,9,20,3,0.0002990093200641,-0.0009582593500746,-2.774475208352669,1,1,1.0,0.003936719212656,1.0442956823123883,0.003936719212656,3.562372387960229
2015-02-23 14:10:00,8782.55,8784.25,8768.6,8776.35,0,8814.152016835713,8832.529563141805,-18.37754630609197,-0.0054507646368895,0.0013903289213668,15.649999999999636,6.199999999998909,14,10,0,0.0002210257863417,-9.046038683113712e-05,-7.502189765637013,-1,0,-1.0,0.0054507646368895,1.046532657030313,0.0054507646368895,4.934119727833597
2015-02-27 09:20:00,8735.2,8735.2,8723.2,8732.85,0,8703.594760960625,8701.108150865688,2.4866100949366228,0.0043935063516071,0.0014775067923424,12.0,2.350000000000364,9,20,4,0.0011053476951774,0.0003167892545083,-7.606459548420389,1,1,-1.0,-0.0043935063516071,1.049918100098781,-0.0043935063516071,-3.984934037213936
2015-02-28 09:20:00,8906.65,8911.15,8896.65,8903.65,0,8864.127786582962,8840.416582383026,23.71120419993531,0.0059882607492105,0.0015027529807538,14.5,3.0,9,20,5,0.0006614055716354,-0.0012483689297353,12.983442865268444,1,0,1.0,0.0059882607492105,1.0670818515639375,0.0059882607492105,5.421099081601585
2015-02-28 11:35:00,8885.6,8886.75,8858.45,8866.45,0,8897.363331504699,8902.824413931778,-5.461082427078509,-0.0050496832726436,0.001333195924517,28.299999999999272,19.14999999999964,11,35,5,0.0006344180197177,0.00035872629744,4.799238477873587,-1,-1,1.0,-0.0050496832726436,1.062623517635923,-0.0050496832726436,-4.579439942724535
2015-02-28 12:10:00,8906.9,8918.85,8897.95,8906.35,0,8886.903250667596,8893.712101525927,-6.808850858331425,0.0047154113858007,0.0017232635826625,20.89999999999964,0.5499999999992724,12,10,5,-0.0005355552298377,0.0011955179355884,-14.72681145680872,-1,0,-1.0,-0.0047154113858007,1.0578368744153528,-0.0047154113858007,-4.276584715112498
2015-02-28 12:35:00,8879.15,8880.45,8813.65,8872.05,0,8893.699111308919,8896.082325826941,-2.383214518022214,-0.0053198049218006,0.0021219862050659,66.80000000000109,7.100000000000364,12,35,5,0.0002467114485327,0.0047154113858007,5.008151732588885,-1,-1,-1.0,0.0053198049218006,1.062156873461889,0.0053198049218006,4.815468306992166
2015-02-28 12:50:00,8819.75,8840.5,8809.05,8832.9,0,8873.432740872613,8888.184535098573,-14.751794225960111,-0.004412734373679,0.0023230689384238,31.450000000000728,13.149999999999636,12,50,5,-0.0053198049218006,0.0012294598797486,-2.383214518022214,-1,0,-1.0,0.004412734373679,1.0668438896076538,0.004412734373679,3.9936490989633127
2015-02-28 13:25:00,8754.3,8778.85,8754.3,8769.55,0,8820.615726592123,8858.379582219648,-37.76385562752512,-0.0064915570107118,0.0027194084483157,24.55000000000109,15.25,13,25,5,-0.0013915365165201,0.0014264850728527,-24.92093264855612,-1,0,-1.0,0.0064915570107118,1.074500517579163,0.0064915570107118,5.877092869391762
2015-02-28 14:50:00,8858.8,8881.75,8858.8,8880.95,0,8840.531269801875,8825.68950426345,14.841765538425534,0.0055024993348316,0.0025308678431196,22.950000000000728,22.15000000000145,14,50,5,0.0020762305637023,-0.0019472984064986,2.5267569731531694,1,0,1.0,0.0055024993348316,1.074752690823445,0.0055024993348316,4.980992122244852
2015-02-28 15:15:00,8908.8,8911.25,8895.3,8910.5,0,8878.87778168926,8849.600427181773,29.27735450748696,0.0037003035713281,0.0024083153229227,15.950000000000728,1.7000000000007276,15,15,5,0.0012406038357215,-0.0012386062301893,22.16618432614814,1,0,1.0,0.0037003035713281,1.0783287656818594,0.0037003035713281,3.348176352685934
2015-03-04 09:20:00,9082.25,9088.35,9070.45,9082.25,0,9023.943457626649,9001.71816631088,22.2252913157663,0.0095034317948148,0.0021591050047011,17.899999999999636,0.0,9,20,2,0.0003335649756774,0.000283650075918,4.576567798963879,1,0,1.0,0.0095034317948148,1.0975094551496285,0.0095034317948148,8.605895557208473
2015-03-04 14:30:00,8996.2,9004.2,8979.35,8983.6,0,9016.245367155652,9033.377598514202,-17.13223135854969,-0.005072319312468,0.0013737086147345,24.850000000000364,12.600000000000364,14,30,2,0.000681572604106,-0.0015820421619768,-7.920633282754352,-1,0,1.0,-0.005072319312468,1.0884503926619395,-0.005072319312468,-4.599948526494476
2015-03-04 14:45:00,8952.8,8952.8,8925.0,8942.9,0,8983.3312742914,9016.027380112437,-32.69610582103451,-0.0039261986043895,0.0015161624523725,27.799999999999272,9.899999999999636,14,45,2,-0.0006066610267599,0.000681572604106,-22.927237262825656,-1,0,1.0,-0.0039261986043895,1.0835191923656953,-0.0039261986043895,-3.561546370709487
2015-03-05 15:10:00,8941.7,8957.35,8941.65,8952.05,0,8924.591957848861,8908.622855508343,15.969102340517566,0.0045559364637628,0.0013998752752621,15.700000000000728,10.349999999998545,15,10,3,-0.0005271333479135,0.0017856440953016,8.443959049469413,1,0,1.0,0.0045559364637628,1.0903780399706036,0.0045559364637628,4.123392290939345
2015-03-09 09:20:00,8831.15,8846.45,8823.0,8838.3,0,8901.837917599776,8908.21743800672,-6.379520406944721,-0.0111269614835949,0.0029461138529929,23.450000000000728,7.149999999999636,9,20,0,0.0004141458800881,-0.0011617450751503,15.401232963409711,-1,-1,1.0,-0.0111269614835949,1.0765230568051103,-0.0111269614835949,-10.085543053047832
2015-03-12 09:20:00,8736.4,8756.8,8733.5,8756.8,0,8719.850280944189,8717.216236613864,2.634044330325196,0.0063205313843113,0.0017821156580034,23.299999999999272,20.39999999999964,9,20,3,0.0007647941668631,-0.0002587351874104,-10.185991856704277,1,1,-1.0,-0.0063205313843113,1.07502910613884,-0.0063205313843113,-5.7308469538093005
2015-03-13 09:20:00,8828.15,8830.25,8808.9,8810.25,0,8785.698335496845,8772.777543654727,12.920791842117978,0.0044291675217182,0.0011561486800387,21.350000000000364,17.899999999999636,9,20,4,-0.0008884636413342,-0.0006036274593547,5.998167639865642,1,0,1.0,0.0044291675217182,1.078554456408652,0.0044291675217182,4.008537771884028
2015-03-13 10:10:00,8737.75,8758.4,8737.75,8750.75,0,8781.51981570352,8783.44615248873,-1.9263367852108784,-0.0045955307326117,0.0016495396173691,20.64999999999964,13.0,10,10,4,-0.0011191910010226,0.0007561888084055,8.787692139587307,-1,-1,1.0,-0.0045955307326117,1.0712704417488736,-0.0045955307326117,-4.167971086695408
2015-03-13 11:35:00,8700.4,8705.75,8683.9,8685.7,0,8718.942346745574,8736.014032234974,-17.071685489399897,-0.0054105428291699,0.0016768193324739,21.850000000000364,14.699999999998909,11,35,4,-0.0008237844888244,-0.0002460953819917,-7.638231007324066,-1,0,-1.0,0.0054105428291699,1.0792523747271086,0.0054105428291699,4.897678180663907
2015-03-13 14:05:00,8653.15,8654.5,8641.4,8643.2,0,8674.53734397884,8686.061616463567,-11.52427248472668,-0.0046409857776241,0.0011854858979788,13.100000000000364,9.949999999998909,14,5,4,-0.0015522593997929,-0.0002760080042321,-1.9786885615321808,-1,0,-1.0,0.0046409857776241,1.0818678738136802,0.0046409857776241,4.200448215537087
2015-03-17 15:05:00,8703.3,8725.05,8703.3,8720.65,0,8680.451834364394,8664.309049724172,16.14278464022209,0.0052970131531924,0.0015202380378316,21.75,17.350000000000364,15,5,1,0.0021314079422383,0.0001155782088844,4.092409004677393,1,0,1.0,0.0052970131531924,1.0864247529922368,0.0052970131531924,4.794818630662187
2015-03-19 09:20:00,8738.3,8741.4,8732.15,8735.1,0,8700.475355389695,8691.882716312235,8.592639077460262,0.0062435922542594,0.0015838892752461,9.25,3.1999999999989086,9,20,3,-0.0003454668985133,-0.0003510286289741,-2.545785558009811,1,1,1.0,0.0062435922542594,1.0839105261139643,0.0062435922542594,5.652433166583883
2015-03-19 09:35:00,8771.7,8783.4,8771.7,8782.45,0,8737.350157950978,8708.843798426555,28.506359524422805,0.0044604818464106,0.0018289537923795,11.699999999998909,10.75,9,35,3,0.0009559134984145,-0.0003454668985133,16.471610153259462,1,0,1.0,0.0044604818464106,1.0897860356572433,0.0044604818464106,4.0369090089084905
2015-03-19 15:00:00,8662.5,8670.25,8651.5,8651.7,0,8683.63580879796,8711.02895652395,-27.393147725988456,-0.0042068310649439,0.0015328078132419,18.75,10.799999999999272,15,0,3,-0.0004486807061543,-0.0009306119635338,-19.90080854471489,-1,0,1.0,-0.0042068310649439,1.0799878012648183,-0.0042068310649439,-3.8158034921181825
2015-03-24 14:45:00,8572.75,8575.95,8559.45,8559.45,0,8592.055832162074,8591.30464152986,0.751190632214275,-0.0052067292326465,0.001612086873408,16.5,13.299999999999272,14,45,1,-0.0014970146742252,0.0003252523609835,12.503443637557211,0,0,-1.0,0.0052067292326465,1.0661880710833451,0.0052067292326465,4.713020075704779
2015-03-26 09:20:00,8479.6,8486.05,8479.45,8483.15,0,8511.581343541431,8524.534278881165,-12.952935339733813,-0.0039744041329107,0.001077286424536,6.599999999998545,3.5499999999992724,9,20,3,-0.0011844589602562,5.274292512247314e-05,-4.649303409183631,-1,0,-1.0,0.0039744041329107,1.0710807305526997,0.0039744041329107,3.5965154779133552
2015-03-26 15:05:00,8327.7,8343.4,8327.7,8335.1,0,8374.171682269618,8396.784464302093,-22.61278203247457,-0.0061525987575566,0.0015676868405357,15.699999999998909,7.399999999999636,15,5,3,-4.1731001961142766e-05,0.0003510776298092,-11.889007226538524,-1,0,-1.0,0.0061525987575566,1.0900310816752186,0.0061525987575566,5.569991725230806
2015-03-30 09:20:00,8393.9,8398.45,8381.2,8384.15,0,8357.534265223316,8345.430196878444,12.104068344871848,0.0043243631746336,0.0015062206123946,17.25,9.75,9,20,0,0.0007192476669404,-0.0007728160458179,4.327601402465007,1,0,1.0,0.0043243631746336,1.0985013246591109,0.0043243631746336,3.9135834977127306
2015-03-31 14:20:00,8501.5,8504.85,8484.5,8487.35,0,8521.720881793146,8529.987956476352,-8.267074683206374,-0.0056469706111497,0.0013573645058132,20.350000000000364,14.149999999999636,14,20,1,-0.0005327806465967,-2.926492364785372e-05,2.827229573884324,-1,-1,1.0,-0.0056469706111497,1.1081198099446985,-0.0056469706111497,-5.120591023545362
2015-04-07 09:20:00,8685.3,8692.5,8681.85,8681.85,0,8665.124599297827,8651.893124759863,13.23147453796446,0.0034500693481276,0.0010391202690051,10.649999999999636,3.4499999999989086,9,20,1,-0.0011602334320396,0.0005717321752389,9.14832779261269,1,0,-1.0,-0.0034500693481276,1.086863484348859,-0.0034500693481276,-3.1301662877481062
2015-04-07 12:05:00,8636.35,8637.35,8619.15,8623.5,0,8641.152399578334,8643.648633433031,-2.4962338546974934,-0.0045481305336549,0.0014117948709877,18.200000000000728,12.850000000000364,12,5,1,0.001439231485067,0.0005613231022072,3.451589729749685,-1,-1,1.0,-0.0045481305336549,1.085943205708525,-0.0045481305336549,-4.12502581187885
2015-04-07 15:05:00,8638.7,8650.85,8638.7,8646.35,0,8629.310404781703,8621.800166966254,7.510237815449727,0.0039128491230921,0.0012408283526163,12.149999999999636,7.649999999999636,15,5,1,-0.0008700544654095,0.0002490890870014,2.4975592111240985,1,0,1.0,0.0039128491230921,1.0894259833041926,0.0039128491230921,3.540745737043599
2015-04-21 09:25:00,8458.15,8463.85,8447.6,8463.55,0,8447.25483377935,8458.225772428385,-10.970938649033997,0.0050946185864511,0.0016679926907958,16.25,5.399999999999636,9,25,1,-0.0026471633305696,-0.0002425604922202,-18.357917820556395,-1,0,-1.0,-0.0050946185864511,1.1085638564120222,-0.0050946185864511,-4.620151995477522
2015-04-22 14:35:00,8353.85,8372.95,8345.2,8359.9,0,8329.628227916543,8330.623064485773,-0.994836569230756,0.0046205889598567,0.0016507100043148,27.75,6.049999999999272,14,35,2,0.0006312979485822,-0.0005716520744952,-11.948303251787364,0,0,1.0,0.0046205889598567,1.1091035651562555,0.0046205889598567,4.18196839976242
2015-04-23 10:35:00,8445.8,8453.5,8436.4,8442.25,0,8472.834857385951,8470.047764837442,2.787092548509463,-0.0051907191591151,0.0016092667464741,17.100000000000364,3.5499999999992724,10,35,3,-0.0005476419010831,-0.00033580968428,14.10841197899208,1,0,1.0,-0.0051907191591151,1.1172691020207983,-0.0051907191591151,-4.707220522486141
2015-04-24 15:15:00,8306.45,8330.75,8304.2,8326.1,0,8303.57187470702,8313.97200899597,-10.40013428894963,0.0051852254275246,0.0016095828455079,26.549999999999272,19.64999999999964,15,15,4,0.0003260692353674,-0.0005360638458064,-19.93162679200759,-1,0,-1.0,-0.0051852254275246,1.1258567140780709,-0.0051852254275246,-4.702243121164735
2015-04-28 13:50:00,8231.35,8238.65,8223.8,8231.6,0,8212.332811905395,8211.612978485688,0.7198334197073564,0.0035966398849074,0.0010059906850508,14.850000000000364,0.25,13,50,1,0.0002865941034788,-0.0001828264976537,-6.058471839834965,0,0,1.0,0.0035966398849074,1.1359353989770309,0.0035966398849074,3.2542555337903893
2015-04-28 15:20:00,8272.5,8272.75,8261.75,8262.1,0,8277.498796783177,8257.125329699209,20.373467083967626,-0.0042123405306704,0.0018768974123983,11.0,10.399999999999636,15,20,1,-0.0002771301366976,-0.0020914071493578,28.7835326613822,1,0,1.0,-0.0042123405306704,1.141503303399272,-0.0042123405306704,-3.8207951487973575
2015-04-30 09:25:00,8167.35,8176.45,8165.0,8165.7,0,8215.05639921191,8240.111938178747,-25.055538966837048,-0.0085838473119324,0.0022676589913111,11.449999999999818,1.6500000000005457,9,25,3,-0.0004186969422987,0.0001638419107607,-11.007616243559823,-1,0,1.0,-0.0085838473119324,1.1348329861773736,-0.0085838473119324,-7.781444348916554
2015-04-30 15:05:00,8180.95,8184.0,8172.6,8175.0,0,8192.282137295835,8189.419586804648,2.862550491186994,-0.0039779961377495,0.0013795404962416,11.399999999999636,5.949999999999818,15,5,3,0.0018920551991845,-0.0009929639669823,9.443678167011967,1,0,1.0,-0.0039779961377495,1.1336427024578737,-0.0039779961377495,-3.6084756949300956
2015-05-04 09:20:00,8236.05,8239.9,8228.4,8238.8,0,8208.376660055419,8195.753082135794,12.62357791962495,0.0041255583519703,0.0016700532486681,11.5,2.75,9,20,0,0.0014096711987698,0.0010094459671103,3.5614676422210323,1,0,1.0,0.0041255583519703,1.1397312039107523,0.0041255583519703,3.7334634152651116
2015-05-04 09:30:00,8263.75,8283.45,8259.2,8278.95,0,8231.901106703614,8206.15269686882,25.748409834794074,0.0048732825168715,0.0019101041076427,24.25,15.200000000000728,9,30,0,0.0041255583519703,0.0015095861778133,12.62357791962495,1,0,1.0,0.0048732825168715,1.1452854360607037,0.0048732825168715,4.410912465171605
2015-05-04 15:00:00,8307.1,8316.45,8307.1,8310.4,0,8290.770821218244,8286.822293612338,3.948527605905838,0.0033261498155827,0.0009248622583006,9.350000000000364,3.2999999999992724,15,0,0,0.0004892013335267,0.000863996133164,-2.4978180153084395,1,1,1.0,0.0033261498155827,1.1498669279659448,0.0033261498155827,3.0091875674536697
2015-05-06 09:45:00,8218.1,8218.1,8159.25,8211.85,0,8267.52918704686,8295.237699598472,-27.70851255161142,-0.0076254237185723,0.0019092358717914,58.85000000000037,6.25,9,45,2,-0.0023329274320917,0.0007045476442815,-11.781447542249223,-1,0,-1.0,0.0076254237185723,1.169198061888283,0.0076254237185723,6.9043927214196765
2015-05-07 09:20:00,8056.6,8064.8,8053.15,8063.65,0,8085.074109626686,8102.986444017159,-17.912334390473006,-0.0035588727764768,0.0012443529489001,11.650000000000546,7.049999999999272,9,20,3,0.0002719322641451,-0.0011112345816202,-12.819771579582266,-1,0,-1.0,0.0035588727764768,1.1913384735934929,0.0035588727764768,3.2200379801455825
2015-05-07 15:10:00,8062.6,8077.3,8062.05,8070.6,0,8041.776925864464,8039.966019340535,1.8109065239286792,0.003962058777795,0.0015424971844763,15.25,8.0,15,10,3,0.0021379774608556,0.0003121235010268,-8.224347592488812,1,1,1.0,0.003962058777795,1.1820451311844773,0.003962058777795,3.585330405280329
2015-05-08 09:25:00,8154.85,8159.15,8146.0,8150.4,0,8083.94729399792,8058.362722762848,25.58457123507196,0.0128306294775168,0.0032712775001411,13.149999999999636,4.450000000000728,9,25,4,-0.0016624175769643,-0.0010779867667832,5.506400696481251,1,0,1.0,0.0128306294775168,1.1937328869236443,0.0128306294775168,11.620385411626092
2015-05-11 09:20:00,8239.1,8244.85,8226.85,8227.0,0,8203.223499090482,8200.710952190739,2.512546899743029,0.0044809103451644,0.0012634602493318,18.0,12.100000000000364,9,20,0,0.0002442509434192,0.0004765425008705,-5.620125296551123,1,1,1.0,0.0044809103451644,1.2035255945116272,0.0044809103451644,4.055417528121061
2015-05-12 09:20:00,8253.9,8262.7,8247.05,8250.1,0,8297.979018462993,8308.247833785785,-10.268815322791852,-0.008407401397828,0.002034108325292,15.650000000001455,3.799999999999272,9,20,1,-0.0005465728083032,-0.0006663505003633,5.363860510735321,-1,-1,1.0,-0.008407401397828,1.2064998700205682,-0.008407401397828,-7.621581765251489
2015-05-12 10:15:00,8180.35,8187.0,8175.2,8176.1,0,8204.334855329627,8239.431316719523,-35.09646138989592,-0.0044686343269042,0.0022881466774764,11.800000000000182,4.25,10,15,1,-0.0004381480940558,0.0009986968224389,-30.026364685012595,-1,0,-1.0,0.0044686343269042,1.2173830778243606,0.0044686343269042,4.04429527569512
2015-05-13 09:20:00,8222.15,8240.85,8212.2,8232.0,0,8162.714032853036,8146.654799003512,16.05923384952348,0.0131692307692308,0.0031095123908083,28.64999999999964,9.850000000000364,9,20,2,-0.0013704270447324,0.0005049727499462,-6.391578153032242,1,1,-1.0,-0.0131692307692308,1.2061496964047351,-0.0131692307692308,-11.935868951489356
2015-05-13 11:00:00,8149.05,8149.35,8105.35,8144.9,0,8193.014404248555,8211.13291400175,-18.118509753194303,-0.0062771843564514,0.0035169140821973,44.0,4.150000000000546,11,0,2,-0.0023856036124855,-0.0006133032146805,-3.523152486310209,-1,0,-1.0,0.0062771843564514,1.2084647067549783,0.0062771843564514,5.682868103399573
2015-05-14 09:20:00,8148.35,8168.2,8137.55,8162.5,0,8209.94179366634,8218.543359922909,-8.60156625656964,-0.0090926748731395,0.0022849654206876,30.64999999999964,14.149999999999636,9,20,3,0.0002489268822818,-0.0004129245380408,7.113136301897612,-1,-1,-1.0,0.0090926748731395,1.2074000048860485,0.0090926748731395,8.233743767292447
2015-05-15 09:20:00,8259.7,8277.65,8259.7,8277.65,0,8241.987234583099,8223.360766415628,18.626468167471103,0.0068725178350961,0.001663839701925,17.94999999999891,17.94999999999891,9,20,4,-0.0006442633213599,0.0006622878704103,8.550690256788585,1,0,1.0,0.0068725178350961,1.2058067763054563,0.0068725178350961,6.222248958555792
2015-05-15 09:35:00,8229.9,8247.7,8225.6,8247.2,0,8243.7248230554,8226.340670613674,17.384152441725746,-0.0036785802733866,0.0019098179728436,22.100000000000364,17.30000000000109,9,35,4,0.0068725178350961,-0.0009775942680185,18.626468167471103,1,0,1.0,-0.0036785802733866,1.2013711192846233,-0.0036785802733866,-3.3372005344350755
2015-05-19 14:30:00,8363.25,8373.85,8360.4,8366.75,0,8401.988651607237,8406.815148253727,-4.826496646490341,-0.0062711190027969,0.0015132161601487,13.450000000000728,3.5,14,30,1,-0.0005638450672459,0.0002434722708835,7.069236549452398,-1,-1,1.0,-0.0062711190027969,1.2049921235057155,-0.0062711190027969,-5.686078612110768
2015-05-20 09:20:00,8421.8,8424.1,8412.35,8421.85,0,8382.066964662086,8380.172607916731,1.8943567453552528,0.0077539323086497,0.002374999509404,11.75,0.0500000000010913,9,20,2,-8.375459902498772e-05,-0.0006153993224632,-12.043247768848232,1,1,-1.0,-0.0077539323086497,1.1970286717310104,-0.0077539323086497,-7.029529195082655
2015-05-27 09:20:00,8292.6,8292.9,8278.3,8285.25,0,8325.01113178424,8331.342522079594,-6.33139029535414,-0.0083245559438884,0.0019618855451083,14.600000000000364,7.350000000000364,9,20,2,0.0006527454232962,0.0011341406334386,6.964529585395212,-1,-1,-1.0,0.0083245559438884,1.2031912008986978,0.0083245559438884,7.5378167620376315
2015-05-29 10:20:00,8398.8,8404.9,8386.85,8390.65,0,8367.006797805432,8348.448957176286,18.557840629146085,0.0039484783402032,0.0012316847811295,18.049999999999272,8.149999999999636,10,20,4,0.0003351346822504,0.0005446460100191,12.764959935249864,1,0,-1.0,-0.0039484783402032,1.1869094821397717,-0.0039484783402032,-3.5817321378247615
2015-06-02 11:05:00,8360.3,8368.95,8350.65,8351.2,0,8370.730238248343,8383.410786369703,-12.680548121359609,-0.0039062732960001,0.0012639871474831,18.30000000000109,9.099999999998545,11,5,1,0.0010387749619416,8.952444614207522e-05,-7.51696990714845,-1,0,-1.0,0.0039062732960001,1.190770110594329,0.0039062732960001,3.5347879413417393
2015-06-05 14:50:00,8156.75,8159.15,8129.85,8137.1,0,8165.414727011808,8169.427573744187,-4.012846732378421,-0.0054329558579975,0.0013490617877496,29.299999999999272,19.64999999999964,14,50,4,0.0006665769743521,3.055543672880745e-05,5.526291952925931,-1,-1,-1.0,0.0054329558579975,1.2135534224704592,0.0054329558579975,4.9179847132029355
2015-06-10 09:20:00,8076.9,8094.65,8075.75,8093.3,0,8043.789351234541,8030.990195064151,12.799156170389324,0.0097124927483798,0.0023388295439204,18.89999999999964,16.400000000000546,9,20,2,-0.0004863237045397,-0.0005170985166126,-3.054767507218457,1,1,-1.0,-0.0097124927483798,1.2224611265910583,-0.0097124927483798,-8.804013652536185
2015-06-12 14:40:00,7969.65,7990.45,7968.3,7985.5,0,7961.893665409537,7960.498938017574,1.394727391962988,0.0047876991991142,0.0012858603249656,22.14999999999964,15.850000000000364,14,40,4,-0.0001321003963011,0.000748790294671,-6.836859620065297,0,0,-1.0,-0.0047876991991142,1.1939892122671092,-0.0047876991991142,-4.342078533217895
